Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,x1stFlrSF,x2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,x3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2136,907200190,4.394449154672439,RL,4.0943445622221,9.066585468331045,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.736198448394496,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.220590170099739,Unf,0.0,6.2422232654551655,6.923628628138427,GasA,TA,Y,SBrkr,6.933423025730715,0.0,0.0,6.933423025730715,0,0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1979,Unf,2,370,TA,TA,Y,4.852030263919617,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,153500
2137,907200250,4.394449154672439,RL,4.290459441148391,9.18204377282107,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,3.9512437185814275,TA,TA,CBlock,TA,Ex,Av,ALQ,6.628041376179533,Unf,0.0,5.484796933490655,6.903747257584598,GasA,TA,Y,SBrkr,6.917705609835305,0.0,0.0,6.917705609835305,0,0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1977,Unf,2,576,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,6,2007,WD ,Normal,160000
2138,907200270,3.044522437723423,RL,3.828641396489095,9.103089181229207,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.29156913955832,Unf,0.0,6.218600119691729,6.947937068614969,GasA,TA,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,0,0,1,1,3,1,TA,5,Typ,0,NA,Detchd,1977,Unf,2,748,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,1,2007,WD ,Normal,134900
2139,907202100,3.044522437723423,RL,3.6888794541139363,9.69898173460629,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,4.110873864173311,BLQ,6.035481432524756,5.991464547107982,6.776506992372183,GasA,TA,Y,SBrkr,6.811244378601294,0.0,0.0,6.811244378601294,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1977,RFn,1,308,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,1,2007,WD ,Normal,130000
2140,907202220,3.044522437723423,RL,4.330733340286331,9.177403871729918,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.802118375377063,Rec,6.07073772800249,4.634728988229636,6.762729506931879,GasA,TA,Y,SBrkr,6.779921907472252,0.0,0.0,6.779921907472252,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1975,Unf,2,440,TA,TA,Y,0.0,4.394449154672439,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2007,Con,Normal,120000
2141,907203060,3.044522437723423,RL,4.2626798770413155,8.94910546953925,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,4.9344739331306915,Rec,6.150602768446279,5.6240175061873385,6.78332520060396,GasA,TA,Y,SBrkr,6.78332520060396,0.0,0.0,6.78332520060396,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1980,Unf,2,461,TA,TA,Y,4.574710978503383,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,3,2007,WD ,Normal,112500
2142,907203110,3.044522437723423,RL,4.795790545596741,9.24541789858888,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.57507584059962,Unf,0.0,5.537334267018537,6.877296071497429,GasA,TA,Y,SBrkr,6.877296071497429,0.0,0.0,6.877296071497429,0,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1975,Unf,2,440,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,1,2007,WD ,Normal,122000
2143,907227060,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.51025834052315,Unf,0.0,5.267858159063328,6.762729506931879,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,1,0,1,0,3,1,Ex,5,Typ,0,NA,Detchd,1977,Fin,2,576,Gd,Ex,Y,5.049856007249537,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2007,WD ,Normal,127000
2144,907227100,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,5.955837369464831,Unf,0.0,0.0,5.955837369464831,GasA,Gd,Y,SBrkr,6.775366090936392,0.0,0.0,6.775366090936392,0,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1975,Unf,2,728,TA,TA,Y,5.8664680569332965,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2007,WD ,Normal,117000
2145,907250050,3.044522437723423,RL,4.394449154672439,9.248310303227811,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,5.5093883366279774,Gd,TA,PConc,Gd,TA,No,GLQ,7.289610521451167,Unf,0.0,6.285998094508865,7.601402334583733,GasA,Ex,Y,SBrkr,7.601402334583733,0.0,0.0,7.601402334583733,1,0,2,0,3,1,Gd,8,Typ,0,NA,Attchd,2004,Fin,3,888,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,305900
2146,907252020,4.110873864173311,RL,4.2626798770413155,9.145908511816794,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.0106352940962555,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.158513997329321,7.158513997329321,GasA,Ex,Y,SBrkr,7.158513997329321,6.786716950605081,0.0,7.682482446534506,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,RFn,2,647,TA,TA,Y,5.262690188904886,4.477336814478207,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,WD ,Normal,228500
2147,907252190,3.044522437723423,RL,4.356708826689592,9.337413454539659,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,7.253470382684528,Unf,0.0,5.568344503761097,7.422971251049421,GasA,Ex,Y,SBrkr,7.422971251049421,0.0,0.0,7.422971251049421,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,2,583,TA,TA,Y,5.726847747587197,4.736198448394496,0.0,0.0,4.762173934797756,0.0,NA,NA,NA,0.0,1,2007,WD ,Normal,270000
2148,907260040,3.044522437723423,RL,4.2626798770413155,9.07680897935166,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.61512051684126,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.286191714702382,7.286191714702382,GasA,Ex,Y,SBrkr,7.286191714702382,0.0,0.0,7.286191714702382,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002,RFn,2,527,TA,TA,Y,5.262690188904886,3.6888794541139363,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2007,WD ,Normal,192000
2149,907260050,4.110873864173311,RL,4.2626798770413155,9.07680897935166,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.484635235635252,Unf,0.0,5.786897381366708,6.887552571664617,GasA,Ex,Y,SBrkr,6.900730664045173,6.846943139585379,0.0,7.566828479208331,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003,RFn,2,610,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,213000
2150,907262020,4.110873864173311,RL,4.189654742026425,9.0068768914288,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.3706380281276624,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.7580945044277305,6.7580945044277305,GasA,Ex,Y,SBrkr,6.7580945044277305,6.76849321164863,0.0,7.455876687491824,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2002,Fin,2,542,TA,TA,Y,5.958424693029782,4.1588830833596715,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,WD ,Normal,200000
2151,907270040,4.110873864173311,RL,4.204692619390966,9.694431800539537,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.641907070938114,Unf,0.0,6.617402977974478,6.9363427358340495,GasA,Ex,Y,SBrkr,7.099201743553092,7.1252830915107115,0.0,7.8050670442584895,0,0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1998,Fin,2,683,TA,TA,Y,5.342334251964811,3.9318256327243257,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2007,WD ,Normal,267000
2152,907275080,3.044522437723423,RL,4.30406509320417,9.386643856444575,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,6.253828811575473,Gd,TA,PConc,Gd,TA,Gd,BLQ,6.013715156042802,GLQ,6.144185634125646,6.52795791762255,7.350516171833998,GasA,Ex,Y,SBrkr,7.373374309910049,0.0,0.0,7.373374309910049,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1994,Fin,2,484,TA,TA,Y,4.795790545596741,3.58351893845611,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,228000
2153,907275150,4.110873864173311,RL,4.406719247264253,9.451638133870434,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.54907608489522,Gd,TA,PConc,Gd,TA,Mn,GLQ,7.089243155027514,Unf,0.0,5.811140992976701,7.3343293503005365,GasA,Ex,Y,SBrkr,7.3343293503005365,6.812345094177479,0.0,7.799753318287247,1,0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,2001,Fin,2,560,TA,TA,Y,5.220355825078324,4.804021044733257,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2007,WD ,Normal,275000
2154,907280090,4.110873864173311,RL,4.499809670330265,9.635346635291183,Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.541263545158426,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.637258031284457,Unf,0.0,4.59511985013459,6.7580945044277305,GasA,Ex,Y,SBrkr,7.10085190894405,6.660575149839686,0.0,7.597396320212795,1,0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996,RFn,2,608,TA,TA,Y,5.420534999272286,3.4965075614664802,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,211000
2155,907280100,3.044522437723423,RL,4.51085950651685,9.328034514792826,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,5.375278407684165,Gd,TA,PConc,Gd,TA,Av,GLQ,6.966024187106113,Unf,0.0,6.342121418721152,7.394493107219038,GasA,Ex,Y,SBrkr,7.419979923661835,0.0,0.0,7.419979923661835,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2002,Fin,3,702,TA,TA,Y,5.552959584921617,3.828641396489095,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,285000
2156,907285040,4.110873864173311,RL,4.394449154672439,9.210440366976517,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.0844994130751715,Gd,TA,PConc,Gd,TA,No,GLQ,6.984716320118266,Unf,0.0,4.955827057601261,7.107425474110705,GasA,Ex,Y,SBrkr,7.107425474110705,6.769641976852503,0.0,7.645397699428633,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995,RFn,2,556,TA,TA,Y,0.0,4.189654742026425,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2007,WD ,Normal,240000
2157,907290140,4.795790545596741,RM,3.6109179126442243,8.397508348470257,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.14166355650266,Gd,TA,PConc,Gd,TA,Av,GLQ,6.492239835020471,Unf,0.0,5.247024072160486,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,2003,Fin,2,420,TA,TA,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2007,WD ,Normal,131500
2158,907295040,3.044522437723423,RL,4.30406509320417,9.754291246174,Pave,NA,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.0689042022202315,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.82001636467413,Unf,0.0,6.056784013228625,7.201916317531627,GasA,Ex,Y,SBrkr,7.201916317531627,0.0,0.0,7.201916317531627,1,0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1999,RFn,2,482,TA,TA,Y,5.484796933490655,4.442651256490317,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2007,WD ,Normal,246900
2159,907401060,4.110873864173311,RL,4.189654742026425,9.012011377036412,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.742880635791903,6.742880635791903,GasA,Ex,Y,SBrkr,6.742880635791903,6.9865664594064265,0.0,7.564757012905729,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003,Fin,2,434,TA,TA,Y,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,219500
2160,907405130,3.044522437723423,RL,4.189654742026425,9.042040056544483,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.551080335043404,Unf,0.0,6.459904454377535,7.198931240688173,GasA,Ex,Y,SBrkr,7.198931240688173,0.0,0.0,7.198931240688173,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2003,RFn,2,531,TA,TA,Y,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2007,WD ,Normal,185000
2161,907410020,4.110873864173311,RL,4.2626798770413155,9.005282288208358,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.6052979209482015,6.6052979209482015,GasA,Ex,Y,SBrkr,6.6052979209482015,6.6052979209482015,0.0,7.29776828253138,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2007,RFn,2,552,TA,TA,Y,0.0,3.58351893845611,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,New,Partial,179400
2162,907410050,4.110873864173311,RL,4.382026634673881,9.13194630454817,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.84587987526405,6.84587987526405,GasA,Ex,Y,SBrkr,6.84587987526405,6.755768921984255,0.0,7.494430215031565,0,0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,2006,RFn,2,639,TA,TA,Y,4.976733742420574,3.9889840465642745,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,WD ,Normal,213500
2163,907414060,3.044522437723423,RL,4.1588830833596715,9.04793908261736,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.672828834461906,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.260522598089852,7.260522598089852,GasA,Ex,Y,SBrkr,7.260522598089852,0.0,0.0,7.260522598089852,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2004,RFn,2,626,TA,TA,Y,5.262690188904886,4.110873864173311,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2007,WD ,Normal,179600
2164,907414070,3.044522437723423,RL,4.189654742026425,9.079092085366229,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.565264970035361,Unf,0.0,6.133398042996649,7.064759027791802,GasA,Ex,Y,SBrkr,7.0825485693553,0.0,0.0,7.0825485693553,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2005,RFn,2,578,TA,TA,Y,4.61512051684126,3.7376696182833684,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2007,WD ,Normal,173500
2165,907420050,3.044522437723423,RL,4.174387269895637,9.028218795184895,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.193685818395112,7.193685818395112,GasA,Ex,Y,SBrkr,7.193685818395112,0.0,0.0,7.193685818395112,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006,Fin,2,437,TA,TA,Y,0.0,3.1780538303479458,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,New,Partial,167840
2166,907420060,4.110873864173311,RL,4.174387269895637,9.0280988119824,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.6052979209482015,6.6052979209482015,GasA,Gd,Y,SBrkr,6.6052979209482015,6.625392368007956,0.0,7.307872780763706,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,4.61512051684126,3.4339872044851463,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2007,WD ,Normal,168675
2167,907420110,4.110873864173311,RL,4.174387269895637,9.11007795003779,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.645090969505644,6.645090969505644,GasA,Ex,Y,SBrkr,6.645090969505644,6.645090969505644,0.0,7.337587743538596,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2005,Fin,2,400,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,167000
2168,908102100,3.044522437723423,RL,4.2626798770413155,9.123801610558944,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.54965074223381,GLQ,4.574710978503383,6.042632833682381,7.102499355774649,GasA,Ex,Y,SBrkr,7.102499355774649,0.0,0.0,7.102499355774649,1,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1965,Unf,2,461,Fa,Fa,Y,0.0,0.0,5.220355825078324,0.0,0.0,0.0,NA,GdPrv,Shed,5.993961427306569,4,2007,WD ,Normal,140000
2169,908102160,4.454347296253507,RL,4.330733340286331,9.192787212728593,Pave,NA,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.093750200806762,TA,TA,CBlock,Gd,TA,Gd,ALQ,6.842683282238422,Unf,0.0,0.0,6.842683282238422,GasA,Gd,Y,SBrkr,6.842683282238422,0.0,0.0,6.842683282238422,1,0,1,0,2,1,TA,4,Typ,1,Fa,Attchd,1967,Unf,1,384,TA,TA,Y,6.0063531596017325,0.0,0.0,0.0,0.0,0.0,NA,NA,Shed,6.111467339502679,8,2007,WD ,Abnorml,118500
2170,908103090,3.044522437723423,RL,4.219507705176107,9.02509454366498,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,3.044522437723423,TA,Gd,CBlock,TA,TA,No,BLQ,4.890349128221754,LwQ,6.7357800142423265,4.7535901911063645,6.9930151229329605,GasA,TA,Y,SBrkr,6.9930151229329605,0.0,0.0,6.9930151229329605,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,2002,Unf,2,520,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,COD,Normal,110000
2171,908127040,3.044522437723423,RL,4.30406509320417,9.298534382712099,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,3.8918202981106265,TA,TA,CBlock,TA,TA,No,Rec,6.255750041753367,Unf,0.0,6.089044875446846,6.8679744089702925,GasA,TA,Y,FuseF,6.8679744089702925,0.0,0.0,6.8679744089702925,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1965,Fin,1,432,TA,TA,P,4.795790545596741,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2007,WD ,Normal,94750
2172,908127060,3.9318256327243257,RL,4.31748811353631,9.69818391935025,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,4.875197323201151,BLQ,4.663439094112067,6.502790045915623,6.804614520062624,GasA,TA,Y,SBrkr,6.804614520062624,6.111467339502679,0.0,7.20934025660291,1,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1975,Unf,2,576,TA,TA,N,0.0,0.0,3.784189633918261,0.0,4.61512051684126,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,122000
2173,908127070,3.044522437723423,RL,4.394449154672439,9.016876974763383,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,5.293304824724492,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.07326971745971,7.07326971745971,GasA,Gd,Y,SBrkr,7.07326971745971,0.0,0.0,7.07326971745971,0,0,1,0,2,1,TA,5,Min2,0,NA,Attchd,1960,Fin,2,622,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,NA,GdPrv,NA,0.0,6,2007,WD ,Normal,110000
2174,908127100,4.51085950651685,RL,4.406719247264253,9.37940781309172,Grvl,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.653960350157523,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.705639094860003,Unf,0.0,0.0,6.705639094860003,GasA,TA,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,1,0,1,0,3,1,TA,5,Typ,0,NA,NA,1895,NA,0,0,NA,NA,Y,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2007,WD ,Normal,118500
